CW123,386817,362820
CW124,384788,363358
CW129,384788,363358
CW13,369599,357650
CW14,371187,354767
CW15,373465,355700
CW16,372494,354916
CW19,370671,355787
CW2,371187,354767
CW25,373134,353378
CW26,371187,354767
CW27,371187,354767
CW28,371187,354767
CW3,371187,354767
CW30,366050,343664
CW39,371187,354767
CW4,384788,363358
CW47,384788,363358
CW48,384788,363358
CW5,365153,352458
CW55,365539,352001
CW56,365153,352458
CW57,365153,352458
CW58,365153,352458
CW59,365153,352458
CW6,353551,359427
CW60,355419,362614
CW66,355419,362614
CW69,353551,359427
CW7,365308,366542
CW71,365308,366542
CW72,365308,366542
CW73,365738,366201
CW74,365406,365442
CW79,365308,366542
CW8,366164,373928
CW81,366164,373928
CW82,357551,376070
CW83,366164,373928
CW84,366164,373928
CW9,366164,373928
CW95,366164,373928
CW96,366164,373928
CW97,368346,374268
CW98,371187,354767
CW981,371187,354767
CW99,366164,373928
DA1,554217,174218
DA10,553664,174039
DA100,553664,174039
DA101,561396,174104
DA109,553664,174039
DA11,565041,174030
DA110,565041,174030
DA117,564999,171126
DA118,565041,174030
DA119,565041,174030
DA12,564712,173888
DA121,565041,174030
DA122,565041,174030
DA123,565041,174030
DA124,565041,174030
DA125,565041,174030
DA129,564712,173888
DA13,565041,174030
DA130,565041,174030
DA139,565041,174030
DA14,546143,172855
DA144,546143,172855
DA145,546143,172855
DA146,546143,172855
DA15,546143,172855
DA150,546143,172855
DA157,546143,172855
DA158,546143,172855
DA159,546143,172855
DA16,548390,175964
DA161,548390,175964
DA162,548390,175964
DA163,548390,175964
DA17,553664,174039
DA175,553664,174039
DA176,550148,180608
DA179,553664,174039
DA18,552581,177563
DA184,552581,177563
DA19,554217,174218
DA2,553664,174039
DA26,553664,174039
DA27,553664,174039
DA28,553664,174039
DA3,560225,168922
DA37,560225,168922
DA38,560225,168922
DA39,560225,168922
DA4,556950,169229
DA40,553664,174039
DA49,556950,169229
DA5,549608,173648
DA51,549608,173648
DA52,549608,173648
DA53,549608,173648
DA59,549608,173648
DA6,548524,174844
DA67,548390,175964
DA68,548524,174844
DA7,549532,175102
DA74,548390,175964
DA75,548390,175964
DA76,548390,175964
DA79,549532,175102
DA8,552581,177563
DA81,552581,177563
DA82,552581,177563
DA83,550316,177255
DA89,552581,177563
DA9,560644,174609
DA99,560644,174609
DD1,339008,730386
DD10,371789,759796
DD100,382434,772228
DD101,371288,757612
DD108,371288,757612
DD109,371789,759796
DD11,364423,740890
DD111,363949,741074
DD112,364423,740890
DD113,364423,740890
DD114,362886,746311
DD115,364423,740890
DD119,364423,740890
DD12,340545,730635
DD13,339008,730386
DD14,339008,730386
DD15,339008,730386
DD19,339008,730386
DD2,337771,732822
DD21,335101,730616
DD22,337095,731404
DD23,335474,731983
DD24,335176,732305
DD25,337771,732822
DD29,337771,732822
DD3,337186,734092
DD30,339504,734089
DD36,337771,732822
DD37,337771,732822
DD38,338885,732890
DD39,337186,734092
DD4,340499,732246
DD40,342830,733982
DD46,341016,731617
DD47,345451,732840
DD48,344550,732630
DD49,340499,732246
DD5,345451,732840
DD51,345451,732840
DD52,345451,732840
DD53,345451,732840
DD54,345451,732840
DD59,345451,732840
DD6,346675,727882
DD68,337961,723913
DD69,346675,727882
DD7,354591,734117
DD76,356262,734581
DD77,354591,734117
DD8,336406,752640
DD80,345619,750468
DD81,345473,750570
DD82,345550,750363
DD83,347805,752323
DD84,338553,754026
DD85,336406,752640
DD9,359777,760409
DD96,359733,760875
DD97,343705,780565
DD99,359777,760409
DE1,435446,336356
DE10,435996,335424
DE11,429930,319759
DE110,428150,320259
DE111,429797,319726
DE117,429930,319759
DE118,429930,319759
DE119,429930,319759
DE12,421821,317999
DE126,429930,319759
DE127,429930,319759
DE128,421821,317999
DE13,425087,324294
DE130,425087,324294
DE137,425087,324294
DE138,425087,324294
DE139,425087,324294
DE14,423987,323441
DE141,425087,324294
DE142,425087,324294
DE143,425087,324294
DE149,423987,323441
DE15,424400,319100
DE150,425087,324294
DE159,424400,319100
DE19,435446,336356
DE21,435996,335424
DE212,435996,335424
DE214,435999,336976
DE215,435996,335424
DE216,438874,335914
DE217,435996,335424
DE22,431321,343300
DE221,433924,338022
DE222,433961,338556
DE223,434841,336143
DE224,431877,336316
DE225,431321,343300
DE23,435996,335424
DE231,434393,332405
DE232,433028,332177
DE233,432200,333510
DE234,432362,334138
DE236,435996,335424
DE238,435996,335424
DE24,436940,332693
DE240,439297,333572
DE241,437301,334736
DE243,434157,331230
DE245,439638,331764
DE248,436524,335365
DE249,436940,332693
DE3,435996,335424
DE30,430835,334266
DE39,435996,335424
DE4,429915,360374
DE42,429917,360272
DE43,429917,360272
DE44,428675,353975
DE45,421830,368562
DE451,421830,368562
DE459,421830,368562
DE49,429915,360374
DE5,439780,350493
DE53,439780,350493
DE54,439755,350519
DE55,442145,354417
DE551,442145,354417
DE552,442145,354417
DE553,442145,354417
DE554,442145,354417
DE555,442145,354417
DE556,442261,361106
DE557,442145,354417
DE559,442145,354417
DE56,434619,346794
DE560,434619,346794
DE561,434619,346794
DE562,434619,346794
DE564,434619,346794
DE569,434619,346794
DE58,439780,350493
DE59,439780,350493
DE6,419423,345485
DE61,419423,345485
DE62,419423,345485
DE63,425159,349012
DE64,430583,344027
DE65,421404,329770
DE655,421404,329770
DE656,421404,329770
DE659,421404,329770
DE69,419423,345485
DE7,445905,342226
DE70,446449,341714
DE72,435996,335424
DE722,435996,335424
DE723,435996,335424
DE73,438597,325246
DE735,437225,330545
DE736,437986,330983
DE737,438079,329152
DE738,438597,325246
DE74,444708,327438
DE742,444708,327438
DE75,445905,342226
DE757,445905,342226
DE759,445905,342226
DE76,441346,342567
DE78,445905,342226
DE79,445905,342226
DE99,436732,335523
DE993,436732,335523
DG1,297492,576216
DG10,308489,605353
DG109,308489,605353
DG11,313642,581486
DG111,313642,581486
DG112,313886,582812
DG113,313642,581486
DG119,313642,581486
DG12,319290,566203
DG125,319290,566203
DG126,319290,566203
DG129,319290,566203
DG13,323705,602262
DG130,323705,602262
DG14,333057,575115
DG140,333057,575115
DG16,331813,567171
DG165,331813,567171
DG19,297492,576216
DG2,293924,579361
DG20,292186,580015
DG27,296686,576098
DG28,297316,576211
DG29,293924,579361
DG3,287822,595611
DG34,282509,594603
DG35,287822,595611
DG4,273139,612236
DG46,273139,612236
DG5,285616,553354
DG54,285616,553354
DG6,268414,551102
DG64,268414,551102
DG7,276487,562417
DG71,276493,562688
DG72,276487,562417
DG73,281243,566235
DG79,276487,562417
DG8,241418,558771
DG80,224533,564131
DG81,240564,564959
DG86,241010,565278
DG87,247539,558645
DG88,244463,539907
DG89,241418,558771
DG9,206238,560738
DG90,197256,565920
DG91,206238,560738
DG97,207491,560170
DG98,206238,560738
DG99,206238,560738
DH1,429990,544301
DH11,429990,544301
DH12,429990,544301
DH13,429990,544301
DH14,429990,544301
DH15,427117,545293
DH19,429990,544301
DH2,427450,551097
DH21,427450,551097
DH22,425716,550818
DH23,427450,551097
DH3,427480,551864
DH31,427893,556186
DH32,427189,555234
DH33,427450,551097
DH34,429539,549275
DH39,427480,551864
DH4,434050,549956
DH44,433441,551642
DH45,434050,549956
DH46,430534,551403
DH47,431795,552246
DH49,434050,549956
DH5,434050,549956
DH50,434050,549956
DH58,434743,549038
DH59,434050,549956
DH6,430936,538099
DH61,431482,542131
DH62,438920,541307
DH63,437433,539168
DH64,429990,544301
DH65,430936,538099
DH7,421314,545113
DH70,419886,545893
DH76,423710,547201
DH77,423427,543679
DH78,424935,539778
DH79,421314,545113
DH8,395966,547753
DH80,413414,550623
DH81,413414,550623
DH85,410008,550715
DH86,412345,554508
DH87,411044,550205
DH88,409463,551329
DH89,395966,547753
DH9,418914,554804
DH90,421189,554841
DH96,420545,552687
DH97,427238,542787
DH971,427238,542787
DH98,429990,544301
DH981,429990,544301
DH99,429990,544301
DH991,429990,544301
DL1,429041,514346
DL10,417296,500928
DL104,417359,501764
DL105,416600,501697
DL106,425085,499868
DL107,416600,501697
DL109,417296,500928
DL11,416600,501697
DL116,403930,499112
DL117,416600,501697
DL12,405139,517674
DL120,405139,517674
DL122,405139,517674
DL128,405168,516473
DL129,405139,517674
DL13,412350,524079
DL131,420685,529185
DL132,399754,539195
DL133,420685,529185
DL134,412616,536910
DL135,412350,524079
DL14,420685,529185
DL140,420685,529185
DL144,420685,529185
DL146,421455,528218
DL147,420685,529185
DL148,422517,528760
DL149,420685,529185
DL15,420685,529185
DL150,418807,532408
DL158,420685,529185
DL159,420685,529185
DL16,427210,534170
DL166,425338,535071
DL167,425725,533882
DL169,427210,534170
DL17,431263,534256
DL170,425725,533882
DL178,428558,532792
DL179,431263,534256
DL19,429041,514346
DL2,417287,520482
DL21,429177,514182
DL22,429177,514182
DL23,417287,520482
DL3,429177,514182
DL30,428784,517669
DL36,429177,514182
DL37,429177,514182
DL38,429177,514182
DL39,429177,514182
DL4,423631,525878
DL41,422403,526359
DL42,423631,525878
DL5,427863,524015
DL54,427103,526872
DL55,427885,525124
DL56,427931,523210
DL57,427863,524015
DL59,427863,524015
DL6,436884,493668
DL61,436884,493668
DL62,436884,493668
DL63,436884,493668
DL7,436884,493668
DL70,430320,492462
DL77,436925,494915
DL78,436746,492799
DL79,436884,493668
DL8,429177,514182
DL81,426597,488213
DL82,427170,487495
DL83,387452,490043
DL84,411097,490707
DL85,411097,490707
DL89,429177,514182
DL9,420834,498759
DL93,417086,498683
DL94,420834,498759
DL98,428594,514781
DL981,428594,514781
DN1,457592,402943
DN10,465299,393194
DN104,465299,393194
DN105,469076,391133
DN106,465299,393194
DN11,459266,393451
DN110,462119,398587
DN118,462647,391542
DN119,459266,393451
DN12,450126,399694
DN121,454188,398998
DN122,451104,398595
DN123,451104,398595
DN124,450126,399694
DN13,458074,402160
DN14,463229,417064
DN140,461313,419687
DN144,473033,423368
DN145,474406,422857
DN146,473608,424485
DN147,474501,428515
DN148,468803,423118
DN149,463229,417064
DN15,489179,410774
DN150,492984,411977
DN155,489107,410272
DN156,489179,410774
DN157,489179,410774
DN158,487121,412698
DN159,489179,410774
DN16,489179,410774
DN161,493116,412070
DN162,489229,408568
DN163,489179,410774
DN17,477328,412757
DN171,487630,409925
DN172,487215,408439
DN173,489009,404096
DN174,477328,412757
DN18,503998,422484
DN185,503998,422484
DN186,498907,421150
DN189,503998,422484
DN19,503998,422484
DN197,503998,422484
DN199,503998,422484
DN2,460327,404303
DN20,499196,407147
DN200,496110,408399
DN202,500250,407172
DN208,500250,407172
DN209,499196,407147
DN21,481387,389885
DN211,482729,389096
DN212,481603,390035
DN213,488326,401002
DN214,481603,390035
DN215,486795,386709
DN219,481387,389885
DN22,469677,382659
DN220,469677,382659
DN221,469677,382659
DN226,471052,382183
DN227,469978,380302
DN228,469677,382659
DN229,469677,382659
DN24,458375,404231
DN25,460631,405540
DN26,460327,404303
DN3,463567,401568
DN31,527161,409342
DN311,527410,410115
DN312,525509,410664
DN313,527410,410115
DN319,527161,409342
DN32,527744,409661
DN320,527410,410115
DN327,527410,410115
DN328,528657,408094
DN329,527744,409661
DN33,525876,406416
DN331,525758,407364
DN332,527410,410115
DN333,525876,406416
DN34,525026,408584
DN344,527410,410115
DN345,525026,408584
DN35,529569,406930
DN350,527410,410115
DN357,527410,410115
DN358,530894,408604
DN359,529569,406930
DN36,528468,402072
DN364,528772,405301
DN365,528468,402072
DN37,527410,410115
DN370,524856,403675
DN377,521815,406473
DN378,518508,407533
DN379,527410,410115
DN38,505555,410170
DN386,505555,410170
DN39,510320,411408
DN396,510320,411408
DN4,458074,402160
DN40,519357,415349
DN401,517900,413888
DN402,518894,417601
DN403,516328,414387
DN409,519357,415349
DN41,520599,411940
DN417,519357,415349
DN418,520599,411940
DN45,458074,402160
DN46,458074,402160
DN47,458074,402160
DN48,458074,402160
DN49,458074,402160
DN5,456687,404473
DN50,458074,402160
DN55,458074,402160
DN551,458074,402160
DN57,458074,402160
DN58,458074,402160
DN59,456687,404473
DN6,456176,413652
DN60,457294,413545
DN67,454339,409906
DN68,454047,409987
DN69,456176,413652
DN7,466296,409507
DN74,466296,409507
DN75,464285,411287
DN76,466296,409507
DN8,468503,412417
DN84,469272,415553
DN85,468503,412417
DN9,467071,399402
DN91,478484,406723
DN92,477063,399833
DN93,467071,399402
DT1,369117,90737
DT10,378926,114489
DT101,378926,114489
DT102,378926,114489
DT109,378926,114489
DT11,388591,106430
DT110,383025,110665
DT111,388869,107143
DT117,388591,106430
DT118,388591,106430
DT119,388591,106430
DT12,368744,90712
DT13,368744,90712
DT19,369117,90737
DT2,368744,90712
DT20,368744,90712
DT27,368744,90712
DT28,368744,90712
DT29,368744,90712
DT3,367827,78925
DT34,367827,78925
DT35,368744,90712
DT36,367827,78925
DT4,367827,78925
DT40,367827,78925
DT44,367741,78661
DT47,367827,78925
DT48,367827,78925
DT49,367827,78925
DT5,368595,72397
DT51,367830,74612
DT52,368595,72397
DT59,368595,72397
DT6,346504,93011
DT63,346504,93011
DT64,346504,93011
DT65,346504,93011
DT66,346504,93011
DT69,346504,93011
DT7,334027,92156
DT73,334027,92156
DT8,346504,93011
DT83,346504,93011
DT9,363851,116712
DT93,363851,116712
DT94,363851,116712
DT95,363851,116712
DT96,363851,116712
DT99,363851,116712
DY1,394374,290475
DY10,382821,277195
DY101,382821,277195
DY102,382821,277195
DY103,382821,277195
DY104,382821,277195
DY11,382821,277195
DY115,382821,277195
DY116,382821,277195
DY117,382821,277195
DY119,382821,277195
DY12,382821,277195
DY121,382821,277195
DY122,377654,271386
DY123,382821,277195
DY129,382821,277195
DY13,380975,271326
DY130,380975,271326
DY133,380815,271294
DY138,380975,271326
DY139,380975,271326
DY14,382821,277195
DY140,382821,277195
DY148,367582,283342
DY149,382821,277195
DY19,394374,290475
DY2,394044,290420
DY20,394044,290420
DY27,394044,290420
DY28,393790,289637
DY29,394044,290420
DY3,394044,290420
DY31,392241,293154
DY32,394044,290420
DY33,394044,290420
DY34,394044,290420
DY4,395245,292394
DY40,396790,292543
DY44,396790,292543
DY47,396790,292543
DY48,396790,292543
DY49,395245,292394
DY5,392073,287448
DY51,392073,287448
DY52,392586,286217
DY53,392073,287448
DY54,391180,290301
DY59,392073,287448
DY6,388519,289021
DY60,388519,289021
DY66,388519,289021
DY67,388519,289021
DY68,388519,289021
DY69,388519,289021
DY7,384595,283305
DY75,390214,284303
DY76,384595,283305
DY8,390214,284303
DY81,390214,284303
DY82,390214,284303
DY83,390214,284303
DY84,390214,284303
DY85,390214,284303
DY89,390214,284303
DY9,390214,284303
DY90,390214,284303
DY97,390214,284303
DY98,393082,283860
DY99,390214,284303
E1,534081,181214
E10,538075,187654
E105,538075,187654
E106,538075,187654
E107,538075,187654
E109,538075,187654
E11,539335,186929
E111,539335,186929
E112,539335,186929
E113,539335,186929
E114,539335,186929
E119,539335,186929
E12,541967,185651
E125,541967,185651
E126,541967,185651
E129,541967,185651
E13,540437,183089
E130,540437,183089
E133,540437,183089
E138,540437,183089
E139,540437,183089
E14,536916,181206
E140,536916,181206
E141,538461,180893
E142,536916,181206
E143,538391,179672
E144,536916,181206
E145,536916,181206
E146,536916,181206
E147,536916,181206
E148,536916,181206
E149,536916,181206
E15,538463,183351
E151,538463,183351
E152,538075,187654
E153,538463,183351
E154,538463,183351
E159,538463,183351
E16,538467,181905
E161,540777,180751
E162,538467,181905
E163,538467,181905
E164,538467,181905
E169,538467,181905
E17,537412,189266
E170,537705,189912
E173,537412,189266
E174,537705,189912
E175,537412,189266
E176,537412,189266
E177,537412,189266
E178,537412,189266
E179,537412,189266
E18,540481,190073
E181,540481,190073
E182,540481,190073
E189,540481,190073
E1W,534833,181799
E1W1,534133,180613
E1W2,534741,180049
E1W3,534833,181799
E1W9,534833,181799
E2,534630,183318
E20,537099,185004
E201,538176,184770
E202,537448,184181
E203,537099,185004
E22,534630,183318
E26,534630,183318
E27,534536,183182
E28,534630,183318
E29,534630,183318
E3,536823,183099
E32,537504,182916
E33,536823,183099
E34,537173,182364
E35,536823,183099
E39,536823,183099
E4,539079,194625
E40,539079,194625
E46,539079,194625
E47,539079,194625
E48,539079,194625
E49,539079,194625
E5,534748,186358
E50,534748,186358
E55,534748,186358
E58,534748,186358
E59,534748,186358
E6,542650,183541
E61,542854,182750
E62,542650,183541
E63,542854,182750
E65,542827,181528
E66,543690,181240
E67,544765,181594
E69,542650,183541
E7,540412,185266
E70,540412,185266
E77,534081,181214
E771,534081,181214
E78,540412,185266
E79,540412,185266
E8,534870,184694
E81,534870,184694
E82,534630,183318
E83,533838,184392
E84,534630,183318
E89,534870,184694
E9,534630,183318
E95,534630,183318
E96,534630,183318
E97,534630,183318
E98,534427,180564
E981,534427,180564
E99,534630,183318
EC1A,531070,182310
EC1A1,531070,182310
EC1A2,531530,181580
EC1A4,532090,181436
EC1A7,532035,181601
EC1A9,531070,182310
EC1M,531070,182310
EC1M3,531070,182310
EC1M4,531070,182310
EC1M5,531618,182065
EC1M6,532021,181922
EC1M7,531070,182310
EC1N,531340,181945
EC1N2,531070,182310
EC1N6,531459,181706
EC1N7,531310,181686
EC1N8,531340,181945
EC1P,531070,182310
EC1P1,531070,182310
EC1R,531361,182083
EC1R0,531496,182543
EC1R1,531473,182684
EC1R3,531070,182310
EC1R4,531070,182310
EC1R5,531361,182083
EC1V,531070,182310
EC1V0,531888,182259
EC1V1,531070,182310
EC1V2,532343,182785
EC1V3,531070,182310
EC1V4,531756,182228
EC1V7,531070,182310
EC1V8,532016,182894
EC1V9,531070,182310
EC1Y,532637,182038
EC1Y0,531070,182310
EC1Y1,531070,182310
EC1Y2,531070,182310
EC1Y4,532636,181953
EC1Y8,532637,182038
EC2A,533215,182335
EC2A1,531070,182310
EC2A2,533150,181849
EC2A3,533286,182527
EC2A4,533215,182335
EC2M,532836,181694
EC2M1,531070,182310
EC2M2,531070,182310
EC2M3,533283,181712
EC2M4,531070,182310
EC2M5,531070,182310
EC2M6,531070,182310
EC2M7,532836,181694
EC2N,531070,182310
EC2N1,533039,181336
EC2N2,532971,181448
EC2N3,533075,181278
EC2N4,531070,182310
EC2P,531070,182310
EC2P2,531070,182310
EC2R,531070,182310
EC2R5,531070,182310
EC2R6,531070,182310
EC2R7,531070,182310
EC2R8,531070,182310
EC2V,532449,181182
EC2V5,531070,182310
EC2V6,532426,181130
EC2V7,531070,182310
EC2V8,532449,181182
EC2Y,531070,182310
EC2Y5,532204,181543
EC2Y8,531070,182310
EC2Y9,531070,182310
EC3A,531070,182310
EC3A1,533268,181106
EC3A2,531070,182310
EC3A3,531070,182310
EC3A4,533285,181173
EC3A5,533420,181207
EC3A6,531070,182310
EC3A7,533608,181326
EC3A8,531070,182310
EC3M,533017,180851
EC3M1,533079,180797
EC3M2,533330,181103
EC3M3,533296,180957
EC3M4,531070,182310
EC3M5,533371,181092
EC3M6,533041,180953
EC3M7,531070,182310
EC3M8,533017,180851
EC3N,533914,180739
EC3N1,533664,180979
EC3N2,533606,180875
EC3N3,533459,180959
EC3N4,533914,180739
EC3P,531070,182310
EC3P3,531070,182310
EC3R,531070,182310
EC3R5,533205,180724
EC3R6,532995,180640
EC3R7,533254,180877
EC3R8,531070,182310
EC3V,531070,182310
EC3V0,533041,180953
EC3V1,533069,181105
EC3V3,532868,181101
EC3V4,533081,181154
EC3V9,531070,182310
EC4A,531070,182310
EC4A1,531115,181482
EC4A2,531070,182310
EC4A3,531070,182310
EC4A4,531070,182310
EC4M,532204,181013
EC4M5,532248,181067
EC4M6,532286,181003
EC4M7,531070,182310
EC4M8,532120,181003
EC4M9,532204,181013
EC4N,531070,182310
EC4N1,531070,182310
EC4N4,532629,181069
EC4N5,531070,182310
EC4N6,532474,180942
EC4N7,532788,180939
EC4N8,531070,182310
EC4P,531070,182310
EC4P4,531070,182310
EC4R,531070,182310
EC4R0,532669,180820
EC4R1,532405,180803
EC4R2,532607,180844
EC4R3,532607,180844
EC4R9,531070,182310
EC4V,531070,182310
EC4V2,532386,180957
EC4V3,532082,180821
EC4V4,532082,180821
EC4V5,531070,182310
EC4V6,531070,182310
EC4Y,531088,180958
EC4Y0,531070,182310
EC4Y1,531070,182310
EC4Y7,531070,182310
EC4Y8,531070,182310
EC4Y9,531088,180958
EC50,531070,182310
EC501,531070,182310
EC503,531070,182310
EC504,531070,182310
EC509,531070,182310
EH1,323107,672938
EH10,324570,671310
EH104,324570,671310
EH105,324570,671310
EH106,324570,671310
EH107,324570,671310
EH109,324570,671310
EH11,318540,670786
EH111,318733,671420
EH112,318733,671420
EH113,318733,671420
EH114,318540,670786
EH12,318465,671628
EH120,317746,673083
EH121,318733,671420
EH125,318733,671420
EH126,320124,672969
EH127,318733,671420
EH128,318733,671420
EH129,318465,671628
EH13,323382,669520
EH130,322793,671799
EH139,323382,669520
EH14,322793,671799
EH141,322793,671799
EH142,322793,671799
EH143,322793,671799
EH144,322793,671799
EH145,317256,667699
EH146,318272,667575
EH147,322793,671799
EH149,322793,671799
EH15,330650,673737
EH151,330650,673737
EH152,330650,673737
EH153,330650,673737
EH159,330650,673737
EH16,327889,671142
EH164,327889,671142
EH165,327889,671142
EH166,327889,671142
EH169,327889,671142
EH17,328753,668341
EH177,328358,669618
EH178,328753,668341
EH18,331002,665058
EH181,331002,665058
EH19,331002,665058
EH192,329930,664516
EH193,331002,665058
EH199,331002,665058
EH2,323107,672938
EH20,331002,665058
EH200,331002,665058
EH209,331002,665058
EH21,334648,672793
EH216,334648,672793
EH217,333888,671968
EH218,332058,671861
EH219,334648,672793
EH22,333172,667083
EH221,333001,667172
EH222,333001,667172
EH223,333001,667172
EH224,333001,667172
EH225,333001,667172
EH229,333172,667083
EH23,334693,661892
EH234,334693,661892
EH24,328484,662216
EH249,328484,662216
EH25,323488,660108
EH259,323488,660108
EH26,323488,660108
EH260,323488,660108
EH266,323488,660108
EH268,323488,660108
EH269,323488,660108
EH27,311443,665140
EH278,311443,665140
EH28,298262,666930
EH288,298262,666930
EH29,318733,671420
EH299,318733,671420
EH3,323107,672938
EH30,318733,671420
EH309,318733,671420
EH31,355088,685291
EH312,355088,685291
EH32,338815,674324
EH320,338714,674467
EH329,338815,674324
EH33,340542,672754
EH331,344068,672951
EH332,340598,672702
EH339,340542,672754
EH34,340542,672754
EH345,340542,672754
EH35,341375,669121
EH355,341375,669121
EH36,346231,662448
EH365,346231,662448
EH37,333001,667172
EH375,333001,667172
EH38,333001,667172
EH385,333001,667172
EH39,355088,685291
EH394,355088,685291
EH395,355088,685291
EH399,355088,685291
EH4,323582,674730
EH40,359187,677067
EH403,359187,677067
EH41,351327,673817
EH413,351280,673905
EH414,351280,673905
EH419,351327,673817
EH42,368297,678519
EH421,368297,678519
EH43,337416,637331
EH436,337416,637331
EH44,330680,638360
EH446,330680,638360
EH45,325352,640461
EH456,325352,640461
EH458,325352,640461
EH459,325352,640461
EH46,315300,652000
EH467,315300,652000
EH47,293735,661120
EH470,294470,665011
EH477,296750,664805
EH478,294949,662161
EH479,293735,661120
EH48,298262,666930
EH481,298262,666930
EH482,298262,666930
EH483,298262,666930
EH484,296611,672474
EH489,298262,666930
EH49,298485,677774
EH496,298485,677774
EH497,298485,677774
EH499,298485,677774
EH5,323582,674730
EH51,299934,681770
EH510,299934,681770
EH519,299934,681770
EH52,298262,666930
EH525,298262,666930
EH526,298262,666930
EH529,298262,666930
EH53,304440,667531
EH530,304440,667531
EH54,304440,667531
EH540,305269,667017
EH545,305775,670130
EH546,304728,668718
EH547,304440,667531
EH548,304440,667531
EH549,304440,667531
EH55,304440,667531
EH558,304440,667531
EH59,323582,674730
EH6,329888,674317
EH64,329888,674317
EH65,329888,674317
EH66,329888,674317
EH67,329888,674317
EH68,329888,674317
EH69,329888,674317
EH7,326196,673837
EH74,329888,674317
EH75,329888,674317
EH76,329888,674317
EH79,326196,673837
EH8,329888,674317
EH87,329888,674317
EH88,329888,674317
EH89,329888,674317
EH9,325454,671912
EH91,323107,672938
EH915,323107,672938
EH92,325454,671912
EH93,326414,670752
EH95,321876,676891
EH951,321876,676891
EH98,325454,671912
EH99,323107,672938
EH991,323107,672938
EN1,533125,196544
EN10,537417,208666
EN106,537417,208666
EN107,537417,208666
EN11,537417,208666
EN110,537417,208666
EN111,537417,208666
EN118,537417,208666
EN119,537417,208666
EN12,533125,196544
EN13,532922,196870
EN14,533125,196544
EN19,533125,196544
EN2,533125,196544
EN20,533125,196544
EN26,533125,196544
EN27,533125,196544
EN28,531547,197177
EN29,533125,196544
EN3,533125,196544
EN34,536440,195699
EN35,535187,197736
EN36,537423,198483
EN37,533125,196544
EN4,526643,195410
EN40,526643,195410
EN48,526643,195410
EN49,526643,195410
EN5,526643,195410
EN51,526258,196133
EN52,526643,195410
EN53,526643,195410
EN54,526643,195410
EN55,526643,195410
EN59,526643,195410
EN6,525180,201529
EN61,525180,201529
EN62,525180,201529
EN63,525180,201529
EN64,525180,201529
EN65,525180,201529
EN69,525180,201529
EN7,536182,200318
EN75,536182,200318
EN76,536182,200318
EN77,0,0
EN771,0,0
EN8,536182,200318
EN80,536626,204092
EN81,535019,202344
EN87,536182,200318
EN88,536182,200318
EN89,536182,200318
EN9,536182,200318
EN91,538165,200783
EN92,536182,200318
EN93,536182,200318
EX1,292656,92951
EX10,312590,87818
EX100,308515,89724
EX101,312042,87954
EX108,312590,87818
EX109,312590,87818
EX11,309805,95396
EX111,309805,95396
EX12,324412,90129
EX122,324412,90129
EX123,324412,90129
EX124,327128,92655
EX129,324412,90129
EX13,329778,98507
EX135,334216,100418
EX137,329778,98507
EX138,329178,96552
EX139,329778,98507
EX14,316425,100650
EX140,316425,100650
EX141,315388,100081
EX142,316425,100650
EX143,309781,99557
EX144,314069,106733
EX149,316425,100650
EX15,302044,107201
EX151,302044,107201
EX152,302044,107201
EX153,302044,107201
EX159,302044,107201
EX16,295614,112677
EX160,295686,112407
EX164,297237,112484
EX165,295614,112677
EX166,295614,112677
EX167,295614,112677
EX168,295614,112677
EX169,295614,112677
EX17,284012,100248
EX171,284444,100803
EX172,284012,100248
EX173,284012,100248
EX174,284012,100248
EX175,284012,100248
EX176,272767,107800
EX179,284012,100248
EX18,268695,114276
EX187,268695,114276
EX19,263159,108065
EX198,263159,108065
EX2,292656,92951
EX20,292656,92951
EX201,258745,95033
EX202,266390,101731
EX203,254158,104498
EX204,258745,95033
EX209,292656,92951
EX21,244411,99942
EX215,244411,99942
EX22,234131,103833
EX226,234542,104433
EX227,240512,102717
EX229,234131,103833
EX23,220829,106605
EX230,220829,106605
EX233,220829,106605
EX238,220829,106605
EX239,220829,106605
EX24,324412,90129
EX246,324412,90129
EX25,292656,92951
EX26,292656,92951
EX27,292656,92951
EX28,292656,92951
EX29,292656,92951
EX3,296759,92835
EX30,296759,92835
EX31,256122,133191
EX311,256122,133191
EX312,256122,133191
EX313,256122,133191
EX314,256122,133191
EX32,256122,133191
EX320,256122,133191
EX322,255406,133366
EX327,256122,133191
EX328,256122,133191
EX329,256122,133191
EX33,256122,133191
EX331,256122,133191
EX332,256122,133191
EX34,251714,147597
EX340,258431,146673
EX344,251714,147597
EX347,251714,147597
EX348,251714,147597
EX349,251714,147597
EX35,271804,149428
EX356,271804,149428
EX36,271380,125858
EX363,271380,125858
EX364,271380,125858
EX37,256122,133191
EX379,256122,133191
EX38,249585,119165
EX387,250312,119093
EX388,249585,119165
EX389,249585,119165
EX39,245625,127479
EX391,245484,126857
EX392,245484,126857
EX393,245484,126857
EX394,245484,126857
EX395,245484,126857
EX396,226040,124342
EX399,245625,127479
EX4,292656,92951
EX40,296825,97261
EX41,292656,92951
EX42,292656,92951
EX43,292656,92951
EX44,292656,92951
EX45,292891,96451
EX46,292656,92951
EX47,292656,92951
EX48,292656,92951
EX49,292656,92951
EX5,300298,95166
